to_randomly_generated_account,from_totally_fake_account,Cluster,Cluster_Label
EXPRESS_SUPERMARKET,48323,0,High-Value Customers
EXPRESS_SUPERMARKET,48334,0,High-Value Customers
EXPRESS_SUPERMARKET,48401,0,High-Value Customers
EXPRESS_SUPERMARKET,48449,0,High-Value Customers
EXPRESS_SUPERMARKET,48463,0,High-Value Customers
EXPRESS_SUPERMARKET,48465,0,High-Value Customers
EXPRESS_SUPERMARKET,48473,0,High-Value Customers
EXPRESS_SUPERMARKET,48553,0,High-Value Customers
EXPRESS_SUPERMARKET,48693,0,High-Value Customers
EXPRESS_SUPERMARKET,48791,0,High-Value Customers
EXPRESS_SUPERMARKET,48797,0,High-Value Customers
EXPRESS_SUPERMARKET,48872,0,High-Value Customers
EXPRESS_SUPERMARKET,48900,0,High-Value Customers
EXPRESS_SUPERMARKET,48917,0,High-Value Customers
EXPRESS_SUPERMARKET,49005,0,High-Value Customers
EXPRESS_SUPERMARKET,49026,0,High-Value Customers
EXPRESS_SUPERMARKET,49136,0,High-Value Customers
EXPRESS_SUPERMARKET,49149,0,High-Value Customers
EXPRESS_SUPERMARKET,49153,0,High-Value Customers
EXPRESS_SUPERMARKET,49174,0,High-Value Customers
EXPRESS_SUPERMARKET,49200,0,High-Value Customers
EXPRESS_SUPERMARKET,49261,0,High-Value Customers
EXPRESS_SUPERMARKET,49289,0,High-Value Customers
EXPRESS_SUPERMARKET,49307,0,High-Value Customers
EXPRESS_SUPERMARKET,49331,0,High-Value Customers
EXPRESS_SUPERMARKET,49343,0,High-Value Customers
EXPRESS_SUPERMARKET,49386,0,High-Value Customers
EXPRESS_SUPERMARKET,49480,0,High-Value Customers
EXPRESS_SUPERMARKET,49499,0,High-Value Customers
EXPRESS_SUPERMARKET,49541,0,High-Value Customers
EXPRESS_SUPERMARKET,49569,0,High-Value Customers
EXPRESS_SUPERMARKET,49619,0,High-Value Customers
EXPRESS_SUPERMARKET,49705,0,High-Value Customers
EXPRESS_SUPERMARKET,49739,0,High-Value Customers
EXPRESS_SUPERMARKET,49782,0,High-Value Customers
EXPRESS_SUPERMARKET,49808,0,High-Value Customers
EXPRESS_SUPERMARKET,49812,0,High-Value Customers
EXPRESS_SUPERMARKET,49824,0,High-Value Customers
EXPRESS_SUPERMARKET,49901,0,High-Value Customers
EXPRESS_SUPERMARKET,50005,0,High-Value Customers
EXPRESS_SUPERMARKET,50152,0,High-Value Customers
EXPRESS_SUPERMARKET,50287,0,High-Value Customers
EXPRESS_SUPERMARKET,50329,0,High-Value Customers
EXPRESS_SUPERMARKET,50474,0,High-Value Customers
EXPRESS_SUPERMARKET,50513,0,High-Value Customers
EXPRESS_SUPERMARKET,50584,0,High-Value Customers
EXPRESS_SUPERMARKET,50630,0,High-Value Customers
EXPRESS_SUPERMARKET,50706,0,High-Value Customers
EXPRESS_SUPERMARKET,50725,0,High-Value Customers
EXPRESS_SUPERMARKET,50726,0,High-Value Customers
EXPRESS_SUPERMARKET,50741,0,High-Value Customers
EXPRESS_SUPERMARKET,50867,0,High-Value Customers
EXPRESS_SUPERMARKET,50990,0,High-Value Customers
EXPRESS_SUPERMARKET,51068,0,High-Value Customers
EXPRESS_SUPERMARKET,51091,0,High-Value Customers
EXPRESS_SUPERMARKET,51108,0,High-Value Customers
EXPRESS_SUPERMARKET,51186,0,High-Value Customers
EXPRESS_SUPERMARKET,51221,0,High-Value Customers
EXPRESS_SUPERMARKET,51233,0,High-Value Customers
EXPRESS_SUPERMARKET,51289,0,High-Value Customers
EXPRESS_SUPERMARKET,51465,0,High-Value Customers
EXPRESS_SUPERMARKET,51509,0,High-Value Customers
EXPRESS_SUPERMARKET,51520,0,High-Value Customers
EXPRESS_SUPERMARKET,51565,0,High-Value Customers
EXPRESS_SUPERMARKET,51681,0,High-Value Customers
EXPRESS_SUPERMARKET,51737,0,High-Value Customers
EXPRESS_SUPERMARKET,51752,0,High-Value Customers
EXPRESS_SUPERMARKET,51790,0,High-Value Customers
EXPRESS_SUPERMARKET,51810,0,High-Value Customers
EXPRESS_SUPERMARKET,51861,0,High-Value Customers
EXPRESS_SUPERMARKET,51950,0,High-Value Customers
EXPRESS_SUPERMARKET,51972,0,High-Value Customers
EXPRESS_SUPERMARKET,51973,0,High-Value Customers
EXPRESS_SUPERMARKET,52012,0,High-Value Customers
EXPRESS_SUPERMARKET,52141,0,High-Value Customers
EXPRESS_SUPERMARKET,52150,0,High-Value Customers
EXPRESS_SUPERMARKET,52242,0,High-Value Customers
EXPRESS_SUPERMARKET,52287,0,High-Value Customers
EXPRESS_SUPERMARKET,52317,0,High-Value Customers
EXPRESS_SUPERMARKET,52422,0,High-Value Customers
EXPRESS_SUPERMARKET,52481,0,High-Value Customers
EXPRESS_SUPERMARKET,52571,0,High-Value Customers
EXPRESS_SUPERMARKET,52597,0,High-Value Customers
EXPRESS_SUPERMARKET,52609,0,High-Value Customers
EXPRESS_SUPERMARKET,52625,0,High-Value Customers
EXPRESS_SUPERMARKET,52636,0,High-Value Customers
EXPRESS_SUPERMARKET,52682,0,High-Value Customers
EXPRESS_SUPERMARKET,52746,0,High-Value Customers
EXPRESS_SUPERMARKET,52756,0,High-Value Customers
EXPRESS_SUPERMARKET,52774,0,High-Value Customers
EXPRESS_SUPERMARKET,52897,0,High-Value Customers
EXPRESS_SUPERMARKET,52977,0,High-Value Customers
EXPRESS_SUPERMARKET,53016,0,High-Value Customers
EXPRESS_SUPERMARKET,53055,0,High-Value Customers
EXPRESS_SUPERMARKET,53062,0,High-Value Customers
EXPRESS_SUPERMARKET,53145,0,High-Value Customers
EXPRESS_SUPERMARKET,53177,0,High-Value Customers
EXPRESS_SUPERMARKET,53207,0,High-Value Customers
EXPRESS_SUPERMARKET,53280,0,High-Value Customers
EXPRESS_SUPERMARKET,53310,0,High-Value Customers
EXPRESS_SUPERMARKET,53315,0,High-Value Customers
EXPRESS_SUPERMARKET,53335,0,High-Value Customers
EXPRESS_SUPERMARKET,53399,0,High-Value Customers
EXPRESS_SUPERMARKET,53449,0,High-Value Customers
EXPRESS_SUPERMARKET,53471,0,High-Value Customers
EXPRESS_SUPERMARKET,53494,0,High-Value Customers
EXPRESS_SUPERMARKET,53511,0,High-Value Customers
EXPRESS_SUPERMARKET,53534,0,High-Value Customers
EXPRESS_SUPERMARKET,53586,0,High-Value Customers
EXPRESS_SUPERMARKET,53615,0,High-Value Customers
EXPRESS_SUPERMARKET,53618,0,High-Value Customers
EXPRESS_SUPERMARKET,53625,0,High-Value Customers
EXPRESS_SUPERMARKET,53637,0,High-Value Customers
EXPRESS_SUPERMARKET,53668,0,High-Value Customers
EXPRESS_SUPERMARKET,53677,0,High-Value Customers
EXPRESS_SUPERMARKET,53710,0,High-Value Customers
EXPRESS_SUPERMARKET,53730,0,High-Value Customers
EXPRESS_SUPERMARKET,53759,0,High-Value Customers
EXPRESS_SUPERMARKET,53795,0,High-Value Customers
EXPRESS_SUPERMARKET,53807,0,High-Value Customers
EXPRESS_SUPERMARKET,53826,0,High-Value Customers
EXPRESS_SUPERMARKET,53842,0,High-Value Customers
EXPRESS_SUPERMARKET,53898,0,High-Value Customers
EXPRESS_SUPERMARKET,53900,0,High-Value Customers
EXPRESS_SUPERMARKET,53974,0,High-Value Customers
EXPRESS_SUPERMARKET,53981,0,High-Value Customers
EXPRESS_SUPERMARKET,54128,0,High-Value Customers
EXPRESS_SUPERMARKET,54151,0,High-Value Customers
EXPRESS_SUPERMARKET,54154,0,High-Value Customers
EXPRESS_SUPERMARKET,54200,0,High-Value Customers
EXPRESS_SUPERMARKET,54260,0,High-Value Customers
EXPRESS_SUPERMARKET,54265,0,High-Value Customers
EXPRESS_SUPERMARKET,54294,0,High-Value Customers
EXPRESS_SUPERMARKET,54297,0,High-Value Customers
EXPRESS_SUPERMARKET,54369,0,High-Value Customers
EXPRESS_SUPERMARKET,54435,0,High-Value Customers
EXPRESS_SUPERMARKET,54445,0,High-Value Customers
EXPRESS_SUPERMARKET,54641,0,High-Value Customers
EXPRESS_SUPERMARKET,54731,0,High-Value Customers
EXPRESS_SUPERMARKET,54733,0,High-Value Customers
EXPRESS_SUPERMARKET,54775,0,High-Value Customers
EXPRESS_SUPERMARKET,54791,0,High-Value Customers
EXPRESS_SUPERMARKET,54818,0,High-Value Customers
EXPRESS_SUPERMARKET,54847,0,High-Value Customers
EXPRESS_SUPERMARKET,54859,0,High-Value Customers
EXPRESS_SUPERMARKET,54869,0,High-Value Customers
EXPRESS_SUPERMARKET,54921,0,High-Value Customers
EXPRESS_SUPERMARKET,54978,0,High-Value Customers
EXPRESS_SUPERMARKET,55024,0,High-Value Customers
EXPRESS_SUPERMARKET,55052,0,High-Value Customers
EXPRESS_SUPERMARKET,55061,0,High-Value Customers
EXPRESS_SUPERMARKET,55069,0,High-Value Customers
EXPRESS_SUPERMARKET,55071,0,High-Value Customers
EXPRESS_SUPERMARKET,55077,0,High-Value Customers
EXPRESS_SUPERMARKET,55110,0,High-Value Customers
EXPRESS_SUPERMARKET,55112,0,High-Value Customers
EXPRESS_SUPERMARKET,55119,0,High-Value Customers
EXPRESS_SUPERMARKET,55122,0,High-Value Customers
EXPRESS_SUPERMARKET,55179,0,High-Value Customers
EXPRESS_SUPERMARKET,55218,0,High-Value Customers
EXPRESS_SUPERMARKET,55251,0,High-Value Customers
EXPRESS_SUPERMARKET,55302,0,High-Value Customers
EXPRESS_SUPERMARKET,55328,0,High-Value Customers
EXPRESS_SUPERMARKET,55404,0,High-Value Customers
EXPRESS_SUPERMARKET,55416,0,High-Value Customers
EXPRESS_SUPERMARKET,55457,0,High-Value Customers
EXPRESS_SUPERMARKET,55472,0,High-Value Customers
EXPRESS_SUPERMARKET,55474,0,High-Value Customers
EXPRESS_SUPERMARKET,55491,0,High-Value Customers
EXPRESS_SUPERMARKET,55532,0,High-Value Customers
EXPRESS_SUPERMARKET,55547,0,High-Value Customers
EXPRESS_SUPERMARKET,55586,0,High-Value Customers
EXPRESS_SUPERMARKET,55646,0,High-Value Customers
EXPRESS_SUPERMARKET,55657,0,High-Value Customers
EXPRESS_SUPERMARKET,55658,0,High-Value Customers
EXPRESS_SUPERMARKET,55684,0,High-Value Customers
EXPRESS_SUPERMARKET,55685,0,High-Value Customers
EXPRESS_SUPERMARKET,55699,0,High-Value Customers
EXPRESS_SUPERMARKET,55728,0,High-Value Customers
EXPRESS_SUPERMARKET,55739,0,High-Value Customers
EXPRESS_SUPERMARKET,55744,0,High-Value Customers
EXPRESS_SUPERMARKET,55760,0,High-Value Customers
EXPRESS_SUPERMARKET,55827,0,High-Value Customers
EXPRESS_SUPERMARKET,55904,0,High-Value Customers
EXPRESS_SUPERMARKET,55937,0,High-Value Customers
EXPRESS_SUPERMARKET,55938,0,High-Value Customers
EXPRESS_SUPERMARKET,55944,0,High-Value Customers
EXPRESS_SUPERMARKET,55986,0,High-Value Customers
EXPRESS_SUPERMARKET,56012,0,High-Value Customers
EXPRESS_SUPERMARKET,56074,0,High-Value Customers
EXPRESS_SUPERMARKET,56099,0,High-Value Customers
EXPRESS_SUPERMARKET,56132,0,High-Value Customers
EXPRESS_SUPERMARKET,56218,0,High-Value Customers
EXPRESS_SUPERMARKET,56260,0,High-Value Customers
EXPRESS_SUPERMARKET,56313,0,High-Value Customers
EXPRESS_SUPERMARKET,56325,0,High-Value Customers
EXPRESS_SUPERMARKET,56412,0,High-Value Customers
EXPRESS_SUPERMARKET,56444,0,High-Value Customers
EXPRESS_SUPERMARKET,56533,0,High-Value Customers
EXPRESS_SUPERMARKET,56636,0,High-Value Customers
EXPRESS_SUPERMARKET,56726,0,High-Value Customers
EXPRESS_SUPERMARKET,56882,0,High-Value Customers
EXPRESS_SUPERMARKET,57015,0,High-Value Customers
EXPRESS_SUPERMARKET,57079,0,High-Value Customers
EXPRESS_SUPERMARKET,57171,0,High-Value Customers
EXPRESS_SUPERMARKET,57213,0,High-Value Customers
EXPRESS_SUPERMARKET,57372,0,High-Value Customers
EXPRESS_SUPERMARKET,57400,0,High-Value Customers
EXPRESS_SUPERMARKET,57433,0,High-Value Customers
EXPRESS_SUPERMARKET,57450,0,High-Value Customers
EXPRESS_SUPERMARKET,57473,0,High-Value Customers
EXPRESS_SUPERMARKET,57549,0,High-Value Customers
EXPRESS_SUPERMARKET,57569,0,High-Value Customers
EXPRESS_SUPERMARKET,57622,0,High-Value Customers
EXPRESS_SUPERMARKET,57624,0,High-Value Customers
EXPRESS_SUPERMARKET,57657,0,High-Value Customers
EXPRESS_SUPERMARKET,57672,0,High-Value Customers
EXPRESS_SUPERMARKET,57740,0,High-Value Customers
EXPRESS_SUPERMARKET,57745,0,High-Value Customers
EXPRESS_SUPERMARKET,57778,0,High-Value Customers
EXPRESS_SUPERMARKET,57799,0,High-Value Customers
EXPRESS_SUPERMARKET,57893,0,High-Value Customers
EXPRESS_SUPERMARKET,57949,0,High-Value Customers
EXPRESS_SUPERMARKET,57993,0,High-Value Customers
EXPRESS_SUPERMARKET,58078,0,High-Value Customers
EXPRESS_SUPERMARKET,58141,0,High-Value Customers
EXPRESS_SUPERMARKET,58351,0,High-Value Customers
EXPRESS_SUPERMARKET,58427,0,High-Value Customers
EXPRESS_SUPERMARKET,58439,0,High-Value Customers
EXPRESS_SUPERMARKET,58450,0,High-Value Customers
EXPRESS_SUPERMARKET,58531,0,High-Value Customers
EXPRESS_SUPERMARKET,58557,0,High-Value Customers
EXPRESS_SUPERMARKET,58611,0,High-Value Customers
EXPRESS_SUPERMARKET,58676,0,High-Value Customers
EXPRESS_SUPERMARKET,58689,0,High-Value Customers
EXPRESS_SUPERMARKET,58813,0,High-Value Customers
EXPRESS_SUPERMARKET,58815,0,High-Value Customers
EXPRESS_SUPERMARKET,58933,0,High-Value Customers
EXPRESS_SUPERMARKET,58961,0,High-Value Customers
EXPRESS_SUPERMARKET,58977,0,High-Value Customers
EXPRESS_SUPERMARKET,59001,0,High-Value Customers
EXPRESS_SUPERMARKET,59042,0,High-Value Customers
EXPRESS_SUPERMARKET,59081,0,High-Value Customers
EXPRESS_SUPERMARKET,59103,0,High-Value Customers
EXPRESS_SUPERMARKET,59131,0,High-Value Customers
EXPRESS_SUPERMARKET,59151,0,High-Value Customers
EXPRESS_SUPERMARKET,59155,0,High-Value Customers
EXPRESS_SUPERMARKET,59156,0,High-Value Customers
EXPRESS_SUPERMARKET,59180,0,High-Value Customers
EXPRESS_SUPERMARKET,59183,0,High-Value Customers
EXPRESS_SUPERMARKET,59256,0,High-Value Customers
EXPRESS_SUPERMARKET,59318,0,High-Value Customers
EXPRESS_SUPERMARKET,59320,0,High-Value Customers
EXPRESS_SUPERMARKET,59352,0,High-Value Customers
EXPRESS_SUPERMARKET,59370,0,High-Value Customers
EXPRESS_SUPERMARKET,59539,0,High-Value Customers
EXPRESS_SUPERMARKET,59579,0,High-Value Customers
EXPRESS_SUPERMARKET,59583,0,High-Value Customers
EXPRESS_SUPERMARKET,59704,0,High-Value Customers
EXPRESS_SUPERMARKET,59775,0,High-Value Customers
EXPRESS_SUPERMARKET,59777,0,High-Value Customers
EXPRESS_SUPERMARKET,59791,0,High-Value Customers
EXPRESS_SUPERMARKET,59886,0,High-Value Customers
EXPRESS_SUPERMARKET,59887,0,High-Value Customers
EXPRESS_SUPERMARKET,59923,0,High-Value Customers
EXPRESS_SUPERMARKET,59925,0,High-Value Customers
EXPRESS_SUPERMARKET,59926,0,High-Value Customers
EXPRESS_SUPERMARKET,60086,0,High-Value Customers
EXPRESS_SUPERMARKET,60237,0,High-Value Customers
EXPRESS_SUPERMARKET,60242,0,High-Value Customers
EXPRESS_SUPERMARKET,60262,0,High-Value Customers
EXPRESS_SUPERMARKET,60313,0,High-Value Customers
EXPRESS_SUPERMARKET,60330,0,High-Value Customers
EXPRESS_SUPERMARKET,60339,0,High-Value Customers
EXPRESS_SUPERMARKET,60345,0,High-Value Customers
EXPRESS_SUPERMARKET,60376,0,High-Value Customers
EXPRESS_SUPERMARKET,60402,0,High-Value Customers
EXPRESS_SUPERMARKET,60476,0,High-Value Customers
EXPRESS_SUPERMARKET,60554,0,High-Value Customers
EXPRESS_SUPERMARKET,60666,0,High-Value Customers
EXPRESS_SUPERMARKET,60672,0,High-Value Customers
EXPRESS_SUPERMARKET,60678,0,High-Value Customers
EXPRESS_SUPERMARKET,60709,0,High-Value Customers
EXPRESS_SUPERMARKET,60712,0,High-Value Customers
EXPRESS_SUPERMARKET,60780,0,High-Value Customers
EXPRESS_SUPERMARKET,60841,0,High-Value Customers
EXPRESS_SUPERMARKET,60882,0,High-Value Customers
EXPRESS_SUPERMARKET,60925,0,High-Value Customers
EXPRESS_SUPERMARKET,60959,0,High-Value Customers
EXPRESS_SUPERMARKET,60960,0,High-Value Customers
EXPRESS_SUPERMARKET,60964,0,High-Value Customers
EXPRESS_SUPERMARKET,61024,0,High-Value Customers
EXPRESS_SUPERMARKET,61127,0,High-Value Customers
EXPRESS_SUPERMARKET,61150,0,High-Value Customers
EXPRESS_SUPERMARKET,61158,0,High-Value Customers
EXPRESS_SUPERMARKET,61195,0,High-Value Customers
EXPRESS_SUPERMARKET,61307,0,High-Value Customers
EXPRESS_SUPERMARKET,61422,0,High-Value Customers
EXPRESS_SUPERMARKET,61459,0,High-Value Customers
EXPRESS_SUPERMARKET,61467,0,High-Value Customers
EXPRESS_SUPERMARKET,61506,0,High-Value Customers
EXPRESS_SUPERMARKET,61512,0,High-Value Customers
EXPRESS_SUPERMARKET,61554,0,High-Value Customers
EXPRESS_SUPERMARKET,61584,0,High-Value Customers
EXPRESS_SUPERMARKET,61604,0,High-Value Customers
EXPRESS_SUPERMARKET,61630,0,High-Value Customers
EXPRESS_SUPERMARKET,61744,0,High-Value Customers
EXPRESS_SUPERMARKET,61764,0,High-Value Customers
EXPRESS_SUPERMARKET,61802,0,High-Value Customers
EXPRESS_SUPERMARKET,61869,0,High-Value Customers
EXPRESS_SUPERMARKET,61871,0,High-Value Customers
EXPRESS_SUPERMARKET,61985,0,High-Value Customers
EXPRESS_SUPERMARKET,61997,0,High-Value Customers
EXPRESS_SUPERMARKET,61998,0,High-Value Customers
EXPRESS_SUPERMARKET,62036,0,High-Value Customers
EXPRESS_SUPERMARKET,62041,0,High-Value Customers
EXPRESS_SUPERMARKET,62083,0,High-Value Customers
EXPRESS_SUPERMARKET,62122,0,High-Value Customers
EXPRESS_SUPERMARKET,62217,0,High-Value Customers
EXPRESS_SUPERMARKET,62243,0,High-Value Customers
EXPRESS_SUPERMARKET,62406,0,High-Value Customers
EXPRESS_SUPERMARKET,62417,0,High-Value Customers
EXPRESS_SUPERMARKET,62429,0,High-Value Customers
EXPRESS_SUPERMARKET,62474,0,High-Value Customers
EXPRESS_SUPERMARKET,62575,0,High-Value Customers
EXPRESS_SUPERMARKET,62635,0,High-Value Customers
EXPRESS_SUPERMARKET,62639,0,High-Value Customers
EXPRESS_SUPERMARKET,62659,0,High-Value Customers
EXPRESS_SUPERMARKET,62768,0,High-Value Customers
EXPRESS_SUPERMARKET,62786,0,High-Value Customers
EXPRESS_SUPERMARKET,62797,0,High-Value Customers
EXPRESS_SUPERMARKET,62873,0,High-Value Customers
EXPRESS_SUPERMARKET,62876,0,High-Value Customers
EXPRESS_SUPERMARKET,62884,0,High-Value Customers
EXPRESS_SUPERMARKET,62907,0,High-Value Customers
EXPRESS_SUPERMARKET,62936,0,High-Value Customers
EXPRESS_SUPERMARKET,62987,0,High-Value Customers
EXPRESS_SUPERMARKET,62989,0,High-Value Customers
EXPRESS_SUPERMARKET,62995,0,High-Value Customers
EXPRESS_SUPERMARKET,62998,0,High-Value Customers
EXPRESS_SUPERMARKET,63048,0,High-Value Customers
EXPRESS_SUPERMARKET,63059,0,High-Value Customers
EXPRESS_SUPERMARKET,63060,0,High-Value Customers
EXPRESS_SUPERMARKET,63083,0,High-Value Customers
EXPRESS_SUPERMARKET,63177,0,High-Value Customers
EXPRESS_SUPERMARKET,63357,0,High-Value Customers
EXPRESS_SUPERMARKET,63374,0,High-Value Customers
EXPRESS_SUPERMARKET,63394,0,High-Value Customers
EXPRESS_SUPERMARKET,63408,0,High-Value Customers
EXPRESS_SUPERMARKET,63422,0,High-Value Customers
EXPRESS_SUPERMARKET,63430,0,High-Value Customers
EXPRESS_SUPERMARKET,63471,0,High-Value Customers
EXPRESS_SUPERMARKET,63490,0,High-Value Customers
EXPRESS_SUPERMARKET,63497,0,High-Value Customers
EXPRESS_SUPERMARKET,63507,0,High-Value Customers
EXPRESS_SUPERMARKET,63527,0,High-Value Customers
EXPRESS_SUPERMARKET,63594,0,High-Value Customers
EXPRESS_SUPERMARKET,63605,0,High-Value Customers
EXPRESS_SUPERMARKET,63610,0,High-Value Customers
EXPRESS_SUPERMARKET,63615,0,High-Value Customers
EXPRESS_SUPERMARKET,63629,0,High-Value Customers
EXPRESS_SUPERMARKET,63676,0,High-Value Customers
EXPRESS_SUPERMARKET,63821,0,High-Value Customers
EXPRESS_SUPERMARKET,63849,0,High-Value Customers
EXPRESS_SUPERMARKET,63860,0,High-Value Customers
EXPRESS_SUPERMARKET,63862,0,High-Value Customers
EXPRESS_SUPERMARKET,63865,0,High-Value Customers
EXPRESS_SUPERMARKET,63892,0,High-Value Customers
EXPRESS_SUPERMARKET,63909,0,High-Value Customers
EXPRESS_SUPERMARKET,63918,0,High-Value Customers
EXPRESS_SUPERMARKET,64000,0,High-Value Customers
EXPRESS_SUPERMARKET,64062,0,High-Value Customers
EXPRESS_SUPERMARKET,64100,0,High-Value Customers
EXPRESS_SUPERMARKET,64101,0,High-Value Customers
EXPRESS_SUPERMARKET,64176,0,High-Value Customers
EXPRESS_SUPERMARKET,64184,0,High-Value Customers
EXPRESS_SUPERMARKET,64191,0,High-Value Customers
EXPRESS_SUPERMARKET,64192,0,High-Value Customers
EXPRESS_SUPERMARKET,64208,0,High-Value Customers
EXPRESS_SUPERMARKET,64218,0,High-Value Customers
EXPRESS_SUPERMARKET,64314,0,High-Value Customers
EXPRESS_SUPERMARKET,64384,0,High-Value Customers
EXPRESS_SUPERMARKET,64472,0,High-Value Customers
EXPRESS_SUPERMARKET,64559,0,High-Value Customers
EXPRESS_SUPERMARKET,64583,0,High-Value Customers
EXPRESS_SUPERMARKET,64691,0,High-Value Customers
EXPRESS_SUPERMARKET,64800,0,High-Value Customers
EXPRESS_SUPERMARKET,64806,0,High-Value Customers
EXPRESS_SUPERMARKET,64827,0,High-Value Customers
EXPRESS_SUPERMARKET,64884,0,High-Value Customers
EXPRESS_SUPERMARKET,64890,0,High-Value Customers
EXPRESS_SUPERMARKET,64930,0,High-Value Customers
EXPRESS_SUPERMARKET,64943,0,High-Value Customers
EXPRESS_SUPERMARKET,64960,0,High-Value Customers
EXPRESS_SUPERMARKET,64993,0,High-Value Customers
EXPRESS_SUPERMARKET,64994,0,High-Value Customers
EXPRESS_SUPERMARKET,65010,0,High-Value Customers
EXPRESS_SUPERMARKET,65012,0,High-Value Customers
EXPRESS_SUPERMARKET,65036,0,High-Value Customers
EXPRESS_SUPERMARKET,65081,0,High-Value Customers
EXPRESS_SUPERMARKET,65112,0,High-Value Customers
EXPRESS_SUPERMARKET,65133,0,High-Value Customers
EXPRESS_SUPERMARKET,65168,0,High-Value Customers
EXPRESS_SUPERMARKET,65293,0,High-Value Customers
EXPRESS_SUPERMARKET,65294,0,High-Value Customers
EXPRESS_SUPERMARKET,65347,0,High-Value Customers
EXPRESS_SUPERMARKET,65369,0,High-Value Customers
EXPRESS_SUPERMARKET,65396,0,High-Value Customers
EXPRESS_SUPERMARKET,65401,0,High-Value Customers
EXPRESS_SUPERMARKET,65427,0,High-Value Customers
EXPRESS_SUPERMARKET,65456,0,High-Value Customers
EXPRESS_SUPERMARKET,65471,0,High-Value Customers
EXPRESS_SUPERMARKET,65478,0,High-Value Customers
EXPRESS_SUPERMARKET,65481,0,High-Value Customers
EXPRESS_SUPERMARKET,65522,0,High-Value Customers
EXPRESS_SUPERMARKET,65649,0,High-Value Customers
EXPRESS_SUPERMARKET,65744,0,High-Value Customers
EXPRESS_SUPERMARKET,65807,0,High-Value Customers
EXPRESS_SUPERMARKET,65826,0,High-Value Customers
EXPRESS_SUPERMARKET,65870,0,High-Value Customers
EXPRESS_SUPERMARKET,65883,0,High-Value Customers
EXPRESS_SUPERMARKET,65897,0,High-Value Customers
EXPRESS_SUPERMARKET,65914,0,High-Value Customers
EXPRESS_SUPERMARKET,65922,0,High-Value Customers
EXPRESS_SUPERMARKET,65978,0,High-Value Customers
EXPRESS_SUPERMARKET,66006,0,High-Value Customers
EXPRESS_SUPERMARKET,66097,0,High-Value Customers
EXPRESS_SUPERMARKET,66099,0,High-Value Customers
EXPRESS_SUPERMARKET,66113,0,High-Value Customers
EXPRESS_SUPERMARKET,66200,0,High-Value Customers
EXPRESS_SUPERMARKET,66220,0,High-Value Customers
EXPRESS_SUPERMARKET,66250,0,High-Value Customers
EXPRESS_SUPERMARKET,66350,0,High-Value Customers
EXPRESS_SUPERMARKET,66476,0,High-Value Customers
EXPRESS_SUPERMARKET,66483,0,High-Value Customers
EXPRESS_SUPERMARKET,66568,0,High-Value Customers
EXPRESS_SUPERMARKET,66580,0,High-Value Customers
EXPRESS_SUPERMARKET,66642,0,High-Value Customers
EXPRESS_SUPERMARKET,66715,0,High-Value Customers
EXPRESS_SUPERMARKET,66742,0,High-Value Customers
EXPRESS_SUPERMARKET,66799,0,High-Value Customers
EXPRESS_SUPERMARKET,66817,0,High-Value Customers
EXPRESS_SUPERMARKET,66821,0,High-Value Customers
EXPRESS_SUPERMARKET,66852,0,High-Value Customers
EXPRESS_SUPERMARKET,66866,0,High-Value Customers
EXPRESS_SUPERMARKET,66898,0,High-Value Customers
EXPRESS_SUPERMARKET,66944,0,High-Value Customers
EXPRESS_SUPERMARKET,66949,0,High-Value Customers
EXPRESS_SUPERMARKET,66956,0,High-Value Customers
EXPRESS_SUPERMARKET,66961,0,High-Value Customers
EXPRESS_SUPERMARKET,67074,0,High-Value Customers
EXPRESS_SUPERMARKET,67081,0,High-Value Customers
EXPRESS_SUPERMARKET,67135,0,High-Value Customers
EXPRESS_SUPERMARKET,67152,0,High-Value Customers
EXPRESS_SUPERMARKET,67169,0,High-Value Customers
EXPRESS_SUPERMARKET,67176,0,High-Value Customers
EXPRESS_SUPERMARKET,67203,0,High-Value Customers
EXPRESS_SUPERMARKET,67215,0,High-Value Customers
EXPRESS_SUPERMARKET,67349,0,High-Value Customers
EXPRESS_SUPERMARKET,67371,0,High-Value Customers
EXPRESS_SUPERMARKET,67410,0,High-Value Customers
EXPRESS_SUPERMARKET,67414,0,High-Value Customers
EXPRESS_SUPERMARKET,67457,0,High-Value Customers
EXPRESS_SUPERMARKET,67486,0,High-Value Customers
EXPRESS_SUPERMARKET,67497,0,High-Value Customers
EXPRESS_SUPERMARKET,67516,0,High-Value Customers
EXPRESS_SUPERMARKET,67532,0,High-Value Customers
EXPRESS_SUPERMARKET,67549,0,High-Value Customers
EXPRESS_SUPERMARKET,67592,0,High-Value Customers
EXPRESS_SUPERMARKET,67603,0,High-Value Customers
EXPRESS_SUPERMARKET,67627,0,High-Value Customers
EXPRESS_SUPERMARKET,67652,0,High-Value Customers
EXPRESS_SUPERMARKET,67693,0,High-Value Customers
EXPRESS_SUPERMARKET,67796,0,High-Value Customers
EXPRESS_SUPERMARKET,67804,0,High-Value Customers
EXPRESS_SUPERMARKET,67809,0,High-Value Customers
EXPRESS_SUPERMARKET,67899,0,High-Value Customers
EXPRESS_SUPERMARKET,67943,0,High-Value Customers
EXPRESS_SUPERMARKET,67946,0,High-Value Customers
EXPRESS_SUPERMARKET,67954,0,High-Value Customers
EXPRESS_SUPERMARKET,67966,0,High-Value Customers
