from_totally_fake_account,year,accessory,alcohol,bar,book,butcher,cafe,children,clothes,electronics,entertainment,flower,greengrocer,home store,pet,restaurant,sport,supermarket,takeaway,tea,total,ratio of entertainment,ratio of cafe,ratio of bar,ratio of restaurant,ratio of electronics,ratio of pet,ratio of takeaway,ratio of clothes,ratio of supermarket,ratio of children,ratio of alcohol,ratio of book,ratio of tea,ratio of sport,ratio of butcher,ratio of greengrocer,ratio of home store,ratio of flower,ratio of accessory
39354.0,2025,0,186.97,4406.72,8,0.0,646.57,34,0,361,0.0,0,0.0,0,60,630.73,0,1090.74,809.38,33.64,8267.749999999998,0.0,7.820386441292978,53.30011188049954,7.628798645338819,4.3663632790057765,0.7257113483112093,9.789604184935444,0.0,13.192706600949474,0.41123643070968535,2.2614375132291133,0.09676151310816125,0.406882162619818,0.0,0.0,0.0,0.0,0.0,0.0
39372.0,2025,290,48.989999999999995,4224.95,40,209.0,2011.05,0,0,500,323.88,0,63.0,0,0,800.61,0,3817.21,735.89,0.0,13064.579999999998,2.4790693615868253,15.393146966837055,32.33896535518173,6.128095966345647,3.82714178335622,0.0,5.632710733908017,0.0,29.218007773690395,0.0,0.3749833519332424,0.3061713426684976,0.0,0.0,1.5997452654428999,0.48221986470288375,0.0,0.0,2.2197422343466076
39383.0,2025,0,8.99,3817.0,35,50.0,584.47,58,0,299,4.0,0,0.0,0,528,715.99,0,5517.7,658.17,0.0,12276.32,0.03258305420516898,4.760954422823778,31.092379475282495,5.832285245089734,2.435583301836381,4.300963155082305,5.361297196554016,0.0,44.94587954696521,0.47245428597495015,0.07323041432611728,0.28510172429522856,0.0,0.0,0.4072881775646122,0.0,0.0,0.0,0.0
39388.0,2025,0,56.96,2382.5,1009,55.0,870.96,887,475,214,612.88,8,0.0,0,0,2876.9,0,4405.28,0.0,441.21999999999997,14294.699999999999,4.287463185656223,6.092887573716133,16.667016446655055,20.125640971828723,1.4970583502976629,0.0,0.0,3.322909889679392,30.817575744856484,6.2050969939907805,0.3984693627708172,7.058560165655803,3.0865985295249287,0.0,0.3847579872260348,0.0,0.0,0.05596479814196871,0.0
39399.0,2025,0,91.97999999999999,4004.98,20,62.0,2169.0,0,212,1196,222.88,0,0.0,0,20,1801.96,116,386.74,940.02,23.64,11267.199999999999,1.978131212723658,19.25056802044874,35.54547713717694,15.992970746946892,10.614882135756888,0.1775063902300483,8.3429778472025,1.881567736438512,3.4324410678784436,0.0,0.816351888667992,0.1775063902300483,0.20981255325191708,1.0295370633342802,0.5502698097131498,0.0,0.0,0.0,0.0
39416.0,2025,0,132.95999999999998,4363.34,0,0.0,691.66,84,111,470,159.0,0,0.0,0,0,610.7,0,1288.72,736.73,0.0,8648.11,1.8385520073172057,7.997816864031562,50.45426110444941,7.061658558922122,5.4347134807489725,0.0,8.518971197174874,1.283517439070502,14.901753099810247,0.9713104944317312,1.5374457540433686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39427.0,2025,0,144.98000000000002,1890.6299999999999,537,1391.04,405.68,0,0,102,233.88,0,1219.36,0,206,577.33,0,1204.76,865.3199999999999,28.64,8806.619999999999,2.655729439898622,4.606534629630892,21.46828181527079,6.555636555227773,1.1582196120645605,2.3391494126009755,9.825790144232407,0.0,13.680163331675491,0.0,1.646261562324706,6.097685604692834,0.3252098989169512,0.0,15.795390285943983,13.845947707520025,0.0,0.0,0.0
39437.0,2025,0,48.98,4103.0,488,24.0,2105.35,1162,323,52,222.0,0,0.0,156,0,1664.86,0,5487.61,0.0,429.01,16265.81,1.364825975466331,12.943407060576757,25.224689087109713,10.235334114931872,0.3196889672263478,0.0,0.0,1.985760315655968,33.7370841046342,7.1438188445580035,0.3011224156682022,3.000158000124187,2.6374954582649126,0.0,0.14754875410446822,0.0,0.9590669016790433,0.0,0.0
39452.0,2025,0,128.96,4709.27,568,0.0,2169.91,1359,425,241,732.88,0,0.0,0,0,997.97,0,711.9200000000001,902.63,70.0,13016.539999999997,5.6303748922524735,16.67040549946453,36.17912286982563,7.666937604002294,1.851490488255712,0.0,6.934484893835076,3.265076587172936,5.469348997506252,10.440562545807106,0.9907394745454632,4.363678827092301,0.5377773202402483,0.0,0.0,0.0,0.0,0.0,0.0
39464.0,2025,0,69.97,3945.5,10,73.0,156.8,0,1793,180,311.88,0,0.0,0,0,1831.79,0,6022.98,0.0,456.23,14851.149999999998,2.1000393908889214,1.0558104927901208,26.566966194537127,12.334331011403158,1.2120273514172304,0.0,0.0,12.073139117172746,40.55564720577195,0.0,0.4711419654370201,0.0673348528565128,3.0720179918726838,0.0,0.49154442585254354,0.0,0.0,0.0,0.0
39467.0,2025,0,83.97,3249.66,15,0.0,35.55,169,711,217,262.88,0,0.0,0,0,779.28,0,1369.71,658.38,34.55,7585.9800000000005,3.4653400088057174,0.46862765259070016,42.837708509645424,10.272634517886942,2.8605401016084935,0.0,8.67890503270507,9.372553051814004,18.055808214627508,2.2277939040176746,1.1069103794104387,0.1977331867471309,0.45544544014089144,0.0,0.0,0.0,0.0,0.0,0.0
39470.0,2025,0,29.99,4401.04,65,1076.78,572.74,133,24,98,6.0,0,967.45,0,0,738.04,0,1252.99,810.2,55.91,10231.14,0.058644491229716336,5.59800765115129,43.0161252802718,7.213663384529974,0.9578600234187002,0.0,7.9189611323860305,0.23457796491886534,12.24682684432038,1.2999528889253789,0.29312471532986545,0.6353153216552604,0.5464689174422401,0.0,10.524535877722327,9.455935506698179,0.0,0.0,0.0
39483.0,2025,0,54.98,3729.0,25,1410.23,812.1,1707,1853,37,413.0,0,1294.78,0,392,3137.28,0,2440.3,0.0,384.88,17690.550000000003,2.3345797615110886,4.590586499571804,21.079050679600122,17.734214029524235,0.20915121350099344,2.215872316010525,0.0,10.474518881549752,13.794370440715523,9.64921949854583,0.3107873977914762,0.14131838750067124,2.1756248392503337,0.0,7.971657184202864,7.319048870724765,0.0,0.0,0.0
39495.0,2025,0,49.98,4522.15,0,60.0,776.84,75,226,392,4.0,0,0.0,0,0,1853.02,0,3292.94,1009.5699999999999,0.0,12261.5,0.032622436080414305,6.3356033111772625,36.88088733026139,15.112506626432328,3.1969987358806016,0.0,8.233658198425967,1.8431676385434081,26.855931166659868,0.6116706765077682,0.4076173388247767,0.0,0.0,0.0,0.4893365412062146,0.0,0.0,0.0,0.0
39498.0,2025,0,124.97,3726.46,13,0.0,618.14,90,210,0,0.0,0,0.0,0,0,771.19,33,5261.06,747.74,47.27,11642.83,0.0,5.30919029136387,32.0064795243081,6.6237332332431205,0.0,0.0,6.422321720750023,1.8036851865053427,45.187123749122854,0.7730079370737183,1.073364465512251,0.11165670202175931,0.4060009465052741,0.2834362435936967,0.0,0.0,0.0,0.0,0.0
39511.0,2025,0,124.97999999999999,4918.14,547,0.0,702.89,0,154,428,255.88,0,0.0,0,538,832.4,0,5270.73,996.92,0.0,14768.94,1.7325549430087739,4.759244739297471,33.30056185481152,5.636152628421538,2.8979737205242895,3.6427800505655785,6.750112059497837,1.042728862057805,35.68793698125931,0.0,0.8462354102596393,3.7037187502962294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39518.0,2025,0,46.980000000000004,3762.0,17,1022.99,320.16,79,33,141,236.88,0,1242.7,0,0,3011.54,0,1164.03,0.0,482.85,11560.130000000001,2.049111904450901,2.769519027900205,32.542886628437564,26.0510911209476,1.2197094669350603,0.0,0.0,0.285463917793312,10.069350431180272,0.6833833183536863,0.40639681387666055,0.14705716977231223,4.176856142621233,0.0,8.849294947375158,10.749879110356025,0.0,0.0,0.0
39521.0,2025,0,80.99000000000001,3873.55,30,60.0,646.65,676,627,0,224.0,0,23.0,0,24,908.55,101,6183.34,681.42,35.45,14174.95,1.5802524876630957,4.561920853336343,27.32672778387225,6.40954641815315,0.0,0.1693127665353317,4.807212723854405,4.4232960257355405,43.621600076190745,4.768976257411842,0.5713600400706881,0.2116409581691646,0.2500890655698962,0.7125245591695208,0.4232819163383292,0.16225806792969286,0.0,0.0,0.0
39527.0,2025,0,31.99,5168.54,30,65.0,689.36,1427,3719,246,216.0,0,27.0,0,0,740.21,160,2260.19,1030.43,44.540000000000006,15855.26,1.3623239227865074,4.347831571352346,32.598267073513775,4.668545328175004,1.5515355787290779,0.0,6.498978887763431,23.455938281680652,14.25514308816128,9.000167767668268,0.20176269578676098,0.18921165594257047,0.28091623852273634,1.009128831693709,0.4099585878755693,0.17029049034831342,0.0,0.0,0.0
39540.0,2025,0,89.98,5277.06,415,40.0,901.03,48,381,366,0.0,0,40.0,0,30,1637.83,0,1990.91,928.8,22.28,12167.89,0.0,7.404981471725994,43.3687352531951,13.460263036565912,3.007916738234813,0.24655055231432899,7.633205099651624,3.131192014391978,16.36199867027069,0.3944808837029263,0.7394872899081106,3.410615973681551,0.18310487685210833,0.0,0.32873406975243863,0.32873406975243863,0.0,0.0,0.0
39543.0,2025,0,55.989999999999995,4548.84,60,0.0,2042.76,1265,2721,174,447.88,0,0.0,0,75,1168.81,0,4819.06,1406.32,45.0,18829.66,2.378587823678176,10.848629237065353,24.15784459198945,6.207281491009397,0.9240740406358904,0.3983077761361597,7.468642556477387,14.450606118219872,25.59292095555629,6.718124490829893,0.29735003181151437,0.31864622090892775,0.23898466568169577,0.0,0.0,0.0,0.0,0.0,0.0
39555.0,2025,0,79.98,3778.85,0,1329.25,581.99,0,0,114,0.0,0,1105.23,0,254,633.87,0,1173.66,718.36,67.73,9836.92,0.0,5.91638439674207,38.41497135282182,6.4437852498546295,1.1588993302781765,2.5821090341285684,7.302692306128342,0.0,11.931173578721795,0.0,0.8130593722425312,0.0,0.688528523155622,0.0,13.512867848879528,11.235529007046921,0.0,0.0,0.0
39565.0,2025,0,0.0,3352.24,667,60.0,553.28,1013,2760,0,105.0,0,0.0,0,0,606.9,0,5496.1900000000005,692.25,28.64,15334.5,0.6847305096351365,3.6080732987707456,21.860771463040855,3.9577423456910883,0.0,0.0,4.514330431380221,17.99863053898073,35.84199028334801,6.606019107241841,0.0,4.349669046920343,0.1867683980566696,0.0,0.3912745769343637,0.0,0.0,0.0,0.0
39566.0,2025,0,43.0,4037.71,0,1312.6,1994.25,46,2270,899,235.88,0,1114.42,42,0,623.48,0,1999.09,1086.94,0.0,15704.369999999999,1.5020023089114687,12.69869469453407,25.71074165980552,3.9701051363410316,5.724521263826566,0.0,6.921258223029642,14.454575382520918,12.729514141605172,0.2929121002625384,0.27380913720193806,0.0,0.0,0.0,8.358183104447997,7.09624136466474,0.26744148284840463,0.0,0.0
39567.0,2025,369,0.0,3485.19,32,1279.16,554.65,0,0,122,305.88,0,1309.88,0,0,859.81,0,1108.49,679.5699999999999,29.55,10135.179999999998,3.0180026403083127,5.472522441633992,34.38705577996642,8.483421113389205,1.2037280048306989,0.0,6.705060985596704,0.0,10.937052918645747,0.0,0.0,0.31573193569329805,0.2915587093667799,0.0,12.620989464419974,12.92409212268554,0.0,0.0,3.640783883463343
39577.0,2025,0,119.97,3057.74,0,1170.0,95.91,0,2184,122,222.0,15,1102.55,186,5,554.86,1428,1891.75,963.64,65.0,13183.419999999998,1.6839333041047015,0.7275046990841527,23.193829825644638,4.208771320340246,0.9254047887422232,0.037926425768123904,7.3094841854389845,16.56626277551652,14.34946318936968,0.0,0.9100066598803649,0.0,0.4930435349856108,10.831787199376187,8.874783629740994,8.363156146129002,1.4108630385742094,0.11377927730437172,0.0
39589.0,2025,0,37.97,4890.31,12,18.0,378.56,1262,1083,1692,276.0,0,14.0,50,20,2079.69,1048,4660.54,1056.72,94.09,18672.88,1.4780794392723564,2.0273251903295044,26.189371966188396,11.137489235725823,9.061269605974012,0.10710720574437366,5.6591163227097265,5.799855191057833,24.958870832994158,6.7584646824699774,0.20334303010569338,0.0642643234466242,0.503885849424406,5.61241758100518,0.09639648516993628,0.07497504402106156,0.2677680143609341,0.0,0.0
39595.0,2025,0,67.97999999999999,4188.65,37,1310.58,636.92,49,2507,632,218.88,0,1228.35,51,0,674.65,117,2560.7400000000002,779.38,8.64,15067.769999999997,1.452636986096815,4.227035586553287,27.798738632193086,4.477437603573722,4.194383110440365,0.0,5.17249732375793,16.638162116889234,16.9948174149194,0.32519742470186375,0.45116165165781,0.24555723906059096,0.05734093366171638,0.7764918100024093,8.697902874811604,8.15216850270478,0.33847078897540916,0.0,0.0
39596.0,2025,0,49.989999999999995,4784.0,0,0.0,2462.79,1637,695,64,607.0,0,0.0,56,364,2875.33,0,939.24,0.0,524.45,15058.8,4.0308656732276145,16.354490397641246,31.76879963874944,19.094018115653306,0.4250006640635376,2.41719127686137,0.0,4.615241586314979,6.237150370547454,10.870720110500173,0.3319653624458788,0.0,3.4826812229394113,0.0,0.0,0.0,0.37187558105559543,0.0,0.0
39597.0,2025,0,49.99,4291.06,17,23.0,2001.84,900,437,415,581.0,0,0.0,44,0,707.3299999999999,872,1448.52,884.7,0.0,12672.44,4.584752423369138,15.796799984849011,33.8613558241349,5.581640157696544,3.2748231595493844,0.0,6.9812916849478075,3.448428242706219,11.430474320651744,7.102026129143243,0.39447809577318965,0.13414938243937236,0.0,6.881074205125453,0.18149622330032733,0.0,0.34721016631366963,0.0,0.0
39605.0,2025,0,117.96999999999998,4463.99,55,0.0,544.72,93,2481,539,12.0,0,0.0,0,0,748.48,0,4525.5199999999995,804.26,58.18,14443.12,0.08308454129024753,3.771484277635303,30.907380122854338,5.182259788743706,3.731880646286952,0.0,5.5684644315078735,17.177728911758678,31.333396108320084,0.6439051949994183,0.816790278000875,0.3808041475803012,0.40282155102221673,0.0,0.0,0.0,0.0,0.0,0.0
39618.0,2025,0,143.95,4746.04,67,212.0,137.82,1224,344,1370,743.0,0,203.0,41,0,709.43,0,4392.3,1018.79,70.0,15422.330000000002,4.817689674647086,0.8936392879675119,30.77381952013736,4.600018285174808,8.883223222431369,0.0,6.605940866263397,2.2305319624207236,28.480132379478324,7.936543959310946,0.9333868488094859,0.43443500430868737,0.45388731793444953,0.0,1.37463016288719,1.3162732220099036,0.265848286218749,0.0,0.0
39637.0,2025,0,9.0,4807.38,503,0.0,700.68,808,267,4,353.0,0,0.0,0,498,957.16,0,1368.51,685.11,36.82,10997.660000000002,3.209773715499478,6.371173504181797,43.71275344027729,8.703305975998529,0.0363713735467363,4.528236006568669,6.229597932651127,2.427789184244648,12.443647103111024,7.3470174564407325,0.08183559048015668,4.573700223502089,0.3347984934977076,0.0,0.0,0.0,0.0,0.0,0.0
39676.0,2025,0,0.0,3500.78,621,0.0,647.11,1064,3106,55,710.0,0,0.0,75,0,817.02,214,1237.24,1026.12,0.0,13073.27,5.430928910670398,4.949870996315382,26.778151143516503,6.24954582900835,0.4207057606857351,0.0,7.848992639179025,23.758401685270787,9.463890824560343,8.138744170356766,0.0,4.750150497924391,0.0,1.6369278688499511,0.0,0.0,0.573689673662366,0.0,0.0
39680.0,2025,0,149.98,3322.61,547,60.0,680.35,15,67,80,0.0,0,0.0,0,0,732.03,44,2587.35,921.05,15.91,9222.279999999999,0.0,7.377242937755089,36.028075486755995,7.937624969096579,0.8674644448010688,0.0,9.987226586050305,0.7265014725208951,28.055426640700563,0.16264958340020041,1.6262789678908036,5.931288141327308,0.17251699145981256,0.47710544464058785,0.6505983336008017,0.0,0.0,0.0,0.0
39683.0,2025,0,61.99,4471.79,441,0.0,2048.75,0,113,43,20.0,0,0.0,6,70,887.64,0,6430.28,1048.79,65.0,15707.240000000002,0.12732981733264404,13.043348163012725,28.469610192497214,5.651151952857408,0.2737591072651847,0.4456543606642541,6.677111956015187,0.7194134679294388,40.93831888988772,0.0,0.3946587688225302,2.8076224721848013,0.41382190633109317,0.0,0.0,0.0,0.038198945199793215,0.0,0.0
39688.0,2025,0,45.989999999999995,4463.34,29,1122.58,124.59,44,2139,207,769.88,0,1247.7,296,0,727.95,0,2188.5,943.86,0.0,14349.390000000001,5.365245491271754,0.8682599051248867,31.10473685640992,5.073037947954582,1.4425700325937199,0.0,6.577701212386031,14.906557003468437,15.251519402566938,0.30663324364310957,0.3205014289806047,0.2020991833102313,0.0,0.0,7.823189696565497,8.695143138488813,2.062805457235464,0.0,0.0
39690.0,2025,0,41.989999999999995,3934.77,424,1258.12,69.8,997,913,205,585.88,0,1322.83,69,0,581.92,0,1175.8,964.29,0.0,12543.399999999998,4.670822902881197,0.5564679433008595,31.36924597796451,4.6392525152669934,1.6343256214423525,0.0,7.687628553661688,7.278728255496916,9.373853978984965,7.94840314428305,0.3347577211920213,3.3802637243490605,0.0,0.0,10.030135369995378,10.546024203963839,0.550090087217182,0.0,0.0
39698.0,2025,0,10.0,4693.18,5,0.0,52.39,1375,564,109,259.0,0,12.0,0,0,496.58,0,4125.09,733.25,45.91,12480.400000000001,2.0752539982692864,0.41977821223678724,37.60440370500945,3.978878882087112,0.8733694432870741,0.0,5.875212332938046,4.519085926733117,33.05254639274382,11.017275087336943,0.08012563699881413,0.040062818499407064,0.36785679946155564,0.0,0.0,0.09615076439857695,0.0,0.0,0.0
39706.0,2025,0,74.98,3210.0,0,1044.26,1990.05,59,65,8,0.0,0,1093.42,36,0,1722.91,0,1166.29,0.0,364.5,10834.41,0.0,18.367866824312536,29.627824680808644,15.902204180938325,0.07383881540388448,0.0,0.0,0.5999403751565614,10.764684002174553,0.544561263603648,0.6920542973729074,0.0,3.3642810268394863,0.0,9.63836517170755,10.09210469236442,0.3322746693174802,0.0,0.0
39707.0,2025,0,19.99,2506.72,5,1136.49,180.54000000000002,567,386,958,448.88,0,1250.83,0,0,986.84,170,1233.44,1067.78,37.27,10954.78,4.097572018789971,1.6480477015512862,22.88243123093298,9.008305050398091,8.745040977545875,0.0,9.747160600212874,3.5235760097418662,11.25937718511919,5.175822791512016,0.1824774208153883,0.04564217629199308,0.3402167820805164,1.5518339939277648,10.374375386817443,11.418120674262742,0.0,0.0,0.0
39733.0,2025,0,111.98,3879.2400000000002,557,40.0,857.28,0,1820,501,10.0,0,0.0,41,0,1701.34,0,7581.18,610.84,0.0,17710.86,0.05646253202837129,4.840419945728214,21.903171274573907,9.606196424114922,2.8287728546214015,0.0,3.448957306421032,10.276180829163575,42.80526185628479,0.0,0.6322674336537017,3.144963033980281,0.0,0.0,0.22585012811348515,0.0,0.2314963813163223,0.0,0.0
39736.0,2025,0,42.97,4268.13,20,1324.28,235.26,25,284,142,200.0,0,1271.7,0,0,2086.68,0,1088.17,831.25,0.0,11819.44,1.6921275458058926,1.9904496321314715,36.11110171040252,17.6546435364112,1.2014105575221838,0.0,7.032905112255741,2.4028211150443677,9.206612157597991,0.21151594322573658,0.363553603216396,0.16921275458058926,0.0,0.0,11.204253331799137,10.759393000006769,0.0,0.0,0.0
39739.0,2025,0,31.0,3547.0,570,70.0,621.0,0,1670,669,126.0,0,0.0,165,10,1536.53,0,2152.44,0.0,283.51,11451.480000000001,1.10029445975542,5.422879837366,30.974162291686312,13.417741636888856,5.84203963155854,0.08732495712344604,0.0,14.583267839615488,18.79617307107902,0.0,0.2707073670826827,4.9775225560364245,2.4757498594068186,0.0,0.6112746998641223,0.0,1.4408617925368596,0.0,0.0
39754.0,2025,0,97.97,3919.19,10,40.0,180.0,0,1269,333,261.0,0,11.0,398,0,618.44,0,7015.25,730.82,24.09,14907.76,1.7507660439931954,1.2074248579263418,26.289596827424106,4.148443495199816,2.2337359871637323,0.0,4.902279081498495,8.51234524838071,47.05770685870982,0.0,0.6571745185057983,0.06707915877368564,0.16159369348580874,0.0,0.2683166350947426,0.07378707465105422,2.669750519192689,0.0,0.0
39779.0,2025,0,152.97,4295.99,60,1278.35,547.85,52,2383,186,266.88,0,1295.89,0,0,678.55,0,2273.62,722.03,45.91,14239.039999999999,1.8742836595725554,3.8475206193675984,30.17050306762254,4.765419578848013,1.3062678382812325,0.0,5.070777243409668,16.735678809807403,15.967509045553632,0.3651931590893769,1.0742999528058073,0.4213767220262041,0.3224234218037171,0.0,8.977782210036631,9.100964671775627,0.0,0.0,0.0
39780.0,2025,0,34.989999999999995,4581.94,30,27.0,429.11,132,3257,303,68.0,0,0.0,112,578,1688.69,0,3936.6,858.57,0.0,16036.9,0.42402209903410265,2.675766513478291,28.571232594828178,10.530027623792629,1.8893925883431337,3.604187841789872,5.353715493642787,20.309411419912827,24.547138162612477,0.8231017216544345,0.21818431242945951,0.18706857310328057,0.0,0.0,0.1683617157929525,0.0,0.6983893395855808,0.0,0.0
39782.0,2025,0,12.0,4117.08,375,130.0,165.56,79,218,485,51.0,0,29.0,0,0,624.9,0,4390.61,963.89,52.730000000000004,11693.769999999999,0.43612966562537153,1.415796616488951,35.20746517162558,5.343871138221464,4.147507604476573,0.0,8.242765164698811,1.864240531496686,37.54657394492965,0.6755734036157716,0.10261874485302859,3.206835776657144,0.4509238680083499,0.0,1.111703069241143,0.24799530006148576,0.0,0.0,0.0
39803.0,2025,0,309.95,5415.77,47,0.0,2048.81,907,355,238,334.88,0,0.0,87,60,517.53,0,5108.03,779.59,24.09,16232.650000000001,2.0630026520623557,12.621537456915535,33.36343726994669,3.188204020908477,1.4661808145928112,0.36962541544356586,4.8026046270941585,2.1869503747077648,31.467628514136624,5.587504196788571,1.9094232919455538,0.2895399087641266,0.14840460430059169,0.0,0.0,0.0,0.5359568523931705,0.0,0.0
39817.0,2025,0,29.99,4163.01,34,13.0,24.85,1228,216,144,551.88,0,0.0,69,0,633.86,0,5712.97,698.79,17.27,13536.620000000003,4.076940920259267,0.18357610688635714,30.753688882453666,4.682557388772086,1.0637810620376429,0.0,5.162219224592253,1.5956715930564642,42.20381454159162,9.071688501265454,0.22154718090631187,0.25117052853666566,0.12757985375965342,0.0,0.09603579032284276,0.0,0.5097284255597039,0.0,0.0
39829.0,2025,0,38.98,4550.35,0,8.0,661.48,697,318,58,329.0,0,0.0,89,0,938.04,0,3092.2,1137.55,81.37,11998.97,2.741902013256138,5.512806515892614,37.92283837696069,7.817671016762271,0.4833748230056414,0.0,9.480397067414954,2.6502274778585164,25.770545305138693,5.808831924740207,0.324861217254481,0.0,0.6781415404822247,0.0,0.06667238938008846,0.0,0.7417303318534841,0.0,0.0
39834.0,2025,0,94.97999999999999,4353.31,37,0.0,605.23,1290,998,479,406.0,0,0.0,0,0,893.19,1053,1050.13,1017.14,0.0,12276.98,3.3070022106413792,4.929795438291828,35.45912757046115,7.2753234101546145,3.9016109825054697,0.0,8.284936523477272,8.129034990689894,8.553650816405991,10.507470078146254,0.7736430294746753,0.3013770487530321,0.0,8.577027900998454,0.0,0.0,0.0,0.0,0.0
39841.0,2025,0,79.98,3816.29,13,8.0,2176.48,0,0,523,11.0,0,19.0,0,67,781.9399999999999,0,5210.87,666.32,13.18,13386.06,0.0821750388090297,16.259302587916086,28.509434441501085,5.841449986030243,3.9070495724656844,0.5005206909277263,4.977715623566606,0.0,38.927585861709865,0.0,0.5974872367223814,0.097115954956126,0.09846063740936467,0.0,0.05976366458838523,0.14193870339741493,0.0,0.0,0.0
39877.0,2025,0,199.95999999999998,5102.9,20,1264.68,686.38,960,377,392,246.0,0,1335.41,0,0,991.09,0,1032.41,827.76,0.0,13435.59,1.8309579259265876,5.108670330071102,37.980468293539765,7.376601995148706,2.917624012045619,0.0,6.160950133191025,2.8059802360744857,7.6841433833571875,7.1452016621525365,1.4882859628791887,0.14885836796151117,0.0,0.0,9.412910039678199,9.939347657974084,0.0,0.0,0.0
39906.0,2025,0,51.989999999999995,3963.77,903,1144.5,667.17,1353,240,620,506.88,0,1336.08,0,0,643.56,189,1607.28,929.0,0.0,14155.23,3.580867283682427,4.713240265258848,28.00215891935348,4.54644679033827,4.3800065417517065,0.0,6.562945285947315,1.695486403258725,11.35467244262368,9.558304598371063,0.36728474210592127,6.379267592260953,0.0,1.3351955425662458,8.085350785540045,9.438772806941321,0.0,0.0,0.0
39927.0,2025,0,103.97999999999999,4165.4,621,282.0,92.53999999999999,1513,595,729,270.0,0,48.0,0,0,782.02,0,3662.54,680.59,11.36,13556.43,1.9916747993387638,0.682628096040034,30.726378552465505,5.768627876218148,5.377521958214663,0.0,5.020422043266554,4.389061131876165,27.016994887297024,11.160755449627963,0.7670160949453506,4.580852038479157,0.08379787303884577,0.0,2.080193679309376,0.3540755198824469,0.0,0.0,0.0
39937.0,2025,0,48.989999999999995,4275.81,0,0.0,798.99,188,176,893,338.88,0,0.0,0,0,1756.97,0,5621.78,1047.56,16.82,15162.799999999997,2.2349434141451447,5.269409343920649,28.199343129237352,11.587371725538821,5.889413564776955,0.0,6.90875036272984,1.1607354842113595,37.076133695623504,1.2398765399530431,0.32309336006542333,0.0,0.11092937979792653,0.0,0.0,0.0,0.0,0.0,0.0
39945.0,2025,0,8.99,4309.68,44,1141.99,921.16,0,0,179,185.88,0,954.33,0,358,1745.7,0,1330.31,557.37,0.0,11736.41,1.5837892507163605,7.8487373907353275,36.72059854759676,14.874224741637349,1.5251682584367794,3.050336516873559,4.74906721902183,0.0,11.334897127826993,0.0,0.07659923264439467,0.3749016948112754,0.0,0.0,9.730317874034734,8.131362145664646,0.0,0.0,0.0
39953.0,2025,0,123.97,5027.61,11,55.0,2271.7599999999998,708,2094,443,335.0,0,0.0,0,0,1868.91,0,7807.35,1049.19,0.0,21794.789999999997,1.5370645920424104,10.423408530203778,23.067944219696543,8.575031005116362,2.0325958635068293,0.0,4.813948654701423,9.607800763393454,35.822093261738246,3.2484827796000793,0.568805664105963,0.05047077764915377,0.0,0.0,0.2523538882457689,0.0,0.0,0.0,0.0
39956.0,2025,0,0.0,3547.2400000000002,0,175.0,2054.7,0,2521,14,5.0,0,146.0,0,0,953.4,0,5529.08,451.22,0.0,15396.64,0.032474617838697276,13.345119454634258,23.039052676428106,6.192260129482796,0.09092892994835236,0.0,2.930639412235397,16.373702314271167,35.91095199991687,0.0,0.0,0.0,0.0,0.0,1.1366116243544047,0.9482588408899605,0.0,0.0,0.0
39970.0,2025,0,10.0,4155.34,54,75.0,660.4,117,551,194,234.88,18,0.0,0,0,685.37,1061,2746.34,1107.1399999999999,7.73,11677.199999999999,2.0114410988935707,5.655465351282842,35.58507176377899,5.869300859795157,1.6613571746651594,0.0,9.481211249272086,4.718596923920118,23.518823005515024,1.0019525228650705,0.08563696776624534,0.4624396259377248,0.06619737608330765,9.086082279998632,0.6422772582468401,0.0,0.0,0.15414654197924163,0.0
39989.0,2025,0,58.980000000000004,3891.71,0,1100.92,795.88,0,563,59,13.0,0,1138.25,0,0,1575.23,0,1394.78,1039.19,0.0,11629.940000000002,0.11178045630501961,6.843371504926077,33.462855354369836,13.544609860412002,0.507311301692012,0.0,8.935471722124102,4.840953607671234,11.993011141931941,0.0,0.5071393317592351,0.0,0.0,0.0,9.466256919640168,9.787238799168351,0.0,0.0,0.0
39993.0,2025,0,10.0,3665.61,0,75.0,674.13,1086,161,79,562.0,0,0.0,87,0,879.75,0,3951.94,1013.28,22.73,12267.44,4.581232922272291,5.495278558525658,29.88080642742088,7.171422888557026,0.6439811403194147,0.0,8.259914048896917,1.312417260650959,32.21487123637857,8.85270276439094,0.08151660004043222,0.0,0.18528723189190247,0.0,0.6113745003032417,0.0,0.7091944203517604,0.0,0.0
40047.0,2025,0,19.0,4537.99,10,1199.92,928.8,1557,723,44,242.0,0,881.47,0,0,1661.27,106,1299.3899999999999,350.62,64.54,13625.0,1.7761467889908258,6.816880733944954,33.30634862385321,12.19280733944954,0.3229357798165138,0.0,2.5733577981651377,5.3064220183486235,9.53680733944954,11.427522935779818,0.13944954128440368,0.07339449541284404,0.4736880733944955,0.7779816513761467,8.806752293577983,6.4695045871559635,0.0,0.0,0.0
