from_totally_fake_account,year,total_year_spent
31509,2025,17152.11
31514,2025,13463.2
31522,2025,17806.84
31540,2025,9434.37
31543,2025,19561.12
31544,2025,18498.8
31550,2025,36737.74
31551,2025,20033.81
31562,2025,16225.07
31596,2025,23154.03
31650,2025,24254.51
31655,2025,20396.89
31659,2025,34253.24
31664,2025,26948.52
31673,2025,24606.21
31681,2025,14923.8
31686,2025,16310.32
31703,2025,22519.31
31707,2025,17702.22
31726,2025,19440.76
31749,2025,18682.52
31763,2025,18525.4
31770,2025,36865.93
31789,2025,19622.55
31792,2025,20543.23
31797,2025,30480.3
31803,2025,29896.5
31814,2025,15164.32
31817,2025,22220.32
31827,2025,23440.45
31832,2025,21745.46
31834,2025,25126.36
31840,2025,24403.06
31842,2025,31143.12
31871,2025,29752.07
31891,2025,34430.56
31898,2025,20900.01
31907,2025,13233.49
31910,2025,18426.420000000002
31938,2025,17686.66
31940,2025,19148.56
31948,2025,18868.38
31949,2025,22529.49
31957,2025,20521.22
31962,2025,20201.47
31974,2025,18543.96
32016,2025,14585.51
32029,2025,30887.92
32035,2025,18461.39
32065,2025,21152.24
32075,2025,18562.29
32108,2025,14492.68
32109,2025,17712.66
32112,2025,17836.62
32131,2025,14913.42
32146,2025,17514.81
32150,2025,31737.19
32156,2025,22102.74
32166,2025,24997.05
32167,2025,19359.4
32168,2025,15038.33
32185,2025,33540.42
32186,2025,29451.73
32197,2025,19786.18
32209,2025,11755.07
32221,2025,18838.83
32242,2025,16259.3
32260,2025,12958.59
32283,2025,38409.77
32308,2025,35933.21
32326,2025,22297.920000000002
32333,2025,14409.99
32345,2025,22482.94
32382,2025,15007.68
32387,2025,20230.95
32391,2025,28477.1
32392,2025,14347.65
32402,2025,12072.03
32403,2025,28609.15
32413,2025,19102.81
32418,2025,36410.84
32437,2025,14805.2
32452,2025,22282.86
32491,2025,14371.97
32498,2025,23217.079999999998
32516,2025,13676.79
32521,2025,25835.0
32534,2025,18644.91
32541,2025,35883.41
32573,2025,28127.42
32587,2025,27831.8
32614,2025,12945.37
32619,2025,34582.99
32635,2025,21721.02
32641,2025,19087.33
32649,2025,35460.17
32661,2025,21580.0
32692,2025,26160.47
32706,2025,34013.57
32732,2025,14040.39
32737,2025,20044.75
32754,2025,34683.52
32757,2025,29766.1
32759,2025,30194.27
32760,2025,19806.329999999998
32767,2025,20902.02
32768,2025,20152.5
32790,2025,11197.08
32798,2025,27679.87
32807,2025,31760.98
32808,2025,17405.33
32827,2025,23906.61
32832,2025,20851.28
32838,2025,16808.77
32854,2025,29221.9
32858,2025,14820.6
32859,2025,14572.98
32865,2025,18480.86
32889,2025,19993.53
32891,2025,32649.63
32898,2025,17930.4
32955,2025,31121.0
32978,2025,22877.92
32988,2025,19146.51
32991,2025,20634.43
32997,2025,39759.67
32998,2025,35647.55
33015,2025,31183.54
33018,2025,19896.81
33047,2025,21092.55
33051,2025,19216.26
33065,2025,17769.73
33082,2025,19775.32
33086,2025,30136.93
33092,2025,16663.91
33112,2025,17776.08
33121,2025,24320.61
33124,2025,10363.91
33131,2025,20915.07
33132,2025,18246.829999999998
33156,2025,32349.54
33192,2025,30486.07
33257,2025,16583.23
33266,2025,32467.25
33270,2025,18470.829999999998
33284,2025,26172.64
33298,2025,35377.93
33313,2025,16186.05
33321,2025,21413.88
33334,2025,28242.51
33335,2025,14906.49
33362,2025,30962.25
33411,2025,31140.25
33443,2025,12622.3
33483,2025,20025.02
33486,2025,24049.06
33491,2025,27265.63
33506,2025,13500.17
33512,2025,15457.24
33516,2025,33296.77
33524,2025,27126.16
33536,2025,31552.46
33549,2025,22009.3
33557,2025,23005.95
33562,2025,38759.16
33571,2025,21459.2
33583,2025,17390.52
33585,2025,16941.55
33588,2025,29427.36
33591,2025,17347.23
33594,2025,31064.09
33608,2025,23116.94
33611,2025,18486.09
33612,2025,23759.18
33620,2025,38137.14
33631,2025,12613.15
33633,2025,29685.76
33641,2025,27528.72
33650,2025,27159.71
33661,2025,25462.8
33683,2025,13783.1
33693,2025,26610.18
33710,2025,18856.41
33714,2025,20215.97
33725,2025,22473.72
33732,2025,20760.0
33739,2025,41283.28
33744,2025,13125.13
33768,2025,30605.98
33783,2025,24926.15
33799,2025,18125.77
33803,2025,35655.05
33814,2025,18447.69
33833,2025,35274.56
33875,2025,31110.72
33878,2025,16980.04
33882,2025,16522.35
33899,2025,20618.85
33904,2025,21837.82
33916,2025,27319.91
33917,2025,22461.53
33922,2025,17896.08
33923,2025,23418.93
33926,2025,30153.95
33942,2025,35004.39
33958,2025,19072.93
33975,2025,29315.6
33991,2025,30603.7
33997,2025,18542.2
34041,2025,32810.41
34046,2025,34286.35
34054,2025,16017.68
34055,2025,21988.81
34072,2025,18685.37
34092,2025,17639.08
34096,2025,30717.54
34097,2025,20531.13
34107,2025,27311.5
34114,2025,11601.82
34123,2025,26326.07
34128,2025,19260.88
34134,2025,17213.82
34136,2025,26039.58
34142,2025,24165.27
34144,2025,32096.81
34160,2025,28385.920000000002
34168,2025,17281.61
34180,2025,18224.44
34189,2025,14973.0
34196,2025,16524.53
34218,2025,13794.21
34232,2025,17725.94
34239,2025,16601.0
34263,2025,32572.19
34275,2025,19199.69
34304,2025,22193.25
34332,2025,25997.06
34394,2025,19096.63
34409,2025,16811.03
34414,2025,31553.95
34431,2025,15285.23
34450,2025,33099.26
34462,2025,28410.81
34501,2025,12185.460000000001
34532,2025,22828.13
34533,2025,19167.67
34539,2025,33422.24
34542,2025,15446.22
34546,2025,17863.16
34554,2025,23451.14
34568,2025,25576.16
34573,2025,23776.21
34610,2025,14890.2
34659,2025,32809.33
34665,2025,17582.15
34672,2025,19260.23
34678,2025,18540.25
34689,2025,17854.3
34698,2025,22649.21
34721,2025,18726.8
34722,2025,31030.06
34734,2025,28038.079999999998
34736,2025,14961.03
34748,2025,21725.95
34753,2025,29443.19
34772,2025,19097.12
34785,2025,28156.16
34794,2025,14538.27
34797,2025,17731.53
34808,2025,33363.07
34851,2025,16543.78
34861,2025,17934.94
34874,2025,15423.12
34880,2025,24376.41
34888,2025,15660.64
34897,2025,17510.55
34899,2025,21563.79
34915,2025,13433.039999999999
34923,2025,34479.87
34962,2025,18088.95
34969,2025,16787.6
34974,2025,33324.5
35011,2025,19779.83
35013,2025,18460.46
35020,2025,18059.07
35028,2025,17294.13
35034,2025,34796.15
35038,2025,18262.85
35044,2025,15238.54
35064,2025,13550.199999999999
35072,2025,13793.93
35083,2025,12514.65
35104,2025,33989.25
35110,2025,30756.87
35112,2025,32195.07
35113,2025,17876.46
35121,2025,19964.14
35130,2025,27230.76
35148,2025,23346.87
35158,2025,25424.98
35159,2025,18528.3
35165,2025,27797.83
35166,2025,19945.39
35177,2025,20449.61
35180,2025,19481.97
35189,2025,22827.18
35190,2025,32394.75
35200,2025,32406.24
35212,2025,18333.29
35238,2025,21053.920000000002
35239,2025,33111.79
35242,2025,37637.17
35244,2025,36462.24
35252,2025,14279.79
35259,2025,15894.95
35272,2025,30075.5
35298,2025,21499.8
35302,2025,16531.54
35303,2025,19554.82
35307,2025,19968.1
35317,2025,26073.56
35327,2025,17760.72
35362,2025,27118.29
35375,2025,21580.0
35386,2025,28799.09
35393,2025,13853.6
35403,2025,22807.69
35419,2025,18594.24
35427,2025,30286.98
35429,2025,31393.15
35433,2025,19414.44
35457,2025,35517.12
35463,2025,17173.18
35468,2025,12757.76
35487,2025,31621.94
35504,2025,23003.6
35516,2025,14399.2
35527,2025,25407.77
35535,2025,31113.12
35551,2025,25127.73
35552,2025,27441.51
35565,2025,21618.93
35599,2025,25607.04
35614,2025,32213.54
35625,2025,18024.39
35630,2025,15741.06
35632,2025,14559.98
35646,2025,16359.98
35659,2025,25410.41
35664,2025,33609.15
35691,2025,37786.66
35693,2025,32348.58
35709,2025,26741.670000000002
35746,2025,16794.0
35747,2025,35881.04
35762,2025,33958.39
35774,2025,32966.68
35781,2025,22696.75
35802,2025,13327.72
35813,2025,25961.1
35820,2025,31156.05
35823,2025,16093.66
35837,2025,13241.53
35840,2025,27293.85
35851,2025,17193.41
35855,2025,23554.04
35875,2025,17497.01
35883,2025,15990.96
35900,2025,18535.53
35915,2025,25291.06
35940,2025,35911.14
35944,2025,29244.010000000002
35953,2025,23302.06
35960,2025,19046.89
35961,2025,27973.22
35976,2025,18731.91
35982,2025,18508.38
36015,2025,14453.8
36035,2025,29452.56
36067,2025,31417.1
36073,2025,23966.54
36083,2025,17162.8
36117,2025,29524.89
36130,2025,17537.62
36145,2025,32425.64
36150,2025,25896.5
36160,2025,27836.81
36179,2025,18216.1
36202,2025,13517.51
36205,2025,21708.47
36227,2025,14402.74
36270,2025,31132.01
36276,2025,31147.21
36280,2025,18115.89
36285,2025,29620.96
36291,2025,16077.37
36316,2025,23508.06
36335,2025,19944.86
36350,2025,16500.42
36352,2025,21030.64
36353,2025,23728.59
36379,2025,28119.45
36380,2025,17364.08
36391,2025,18619.16
36393,2025,32081.28
36402,2025,32159.57
36409,2025,19446.4
36416,2025,31102.44
36417,2025,22214.63
36426,2025,25430.18
36436,2025,14849.68
36440,2025,37382.33
36460,2025,38012.68
36501,2025,17740.21
36502,2025,15820.99
36510,2025,18485.93
36523,2025,19520.78
36540,2025,14758.86
36544,2025,17336.72
36556,2025,31449.54
36570,2025,19237.64
36580,2025,29280.23
36642,2025,20612.7
36647,2025,33109.92
36648,2025,15563.16
36659,2025,19677.07
36660,2025,16100.56
36669,2025,13242.09
36725,2025,20725.85
36732,2025,14755.43
36733,2025,28181.31
36754,2025,29562.42
36757,2025,21816.87
36760,2025,12921.68
36773,2025,14661.38
36798,2025,15434.32
36802,2025,13824.81
36815,2025,21675.23
36833,2025,17145.58
36838,2025,16436.04
36840,2025,8284.16
36855,2025,16193.9
36856,2025,19008.079999999998
36877,2025,23805.26
36888,2025,19418.16
36893,2025,33748.8
36919,2025,23998.99
36923,2025,19284.13
36929,2025,14265.23
36964,2025,19293.63
37009,2025,31028.7
37014,2025,13089.36
37074,2025,20157.68
37080,2025,20531.11
37083,2025,14467.34
37094,2025,24431.77
37100,2025,24952.74
37139,2025,21764.88
37145,2025,33110.72
37152,2025,22976.4
37177,2025,16037.85
37200,2025,17978.58
37205,2025,19849.3
37223,2025,17793.73
37225,2025,21082.6
37235,2025,23431.63
37245,2025,18716.84
37249,2025,18008.06
37250,2025,36493.81
37260,2025,22726.87
37263,2025,30829.22
37272,2025,16730.74
37281,2025,31123.52
37285,2025,15200.17
37305,2025,19166.59
37340,2025,13652.77
37383,2025,20185.22
37425,2025,24162.54
37432,2025,16688.1
37490,2025,18612.06
37495,2025,34651.2
37500,2025,29459.15
37507,2025,19113.61
37519,2025,19316.96
37524,2025,14761.92
37526,2025,30815.49
37530,2025,15449.7
37538,2025,17214.04
37539,2025,29137.86
37593,2025,27987.89
37596,2025,36110.12
37618,2025,30332.73
37633,2025,16039.63
37653,2025,37676.33
37671,2025,35923.08
37684,2025,17671.26
37687,2025,23814.47
37688,2025,19352.86
37707,2025,20613.35
37727,2025,15769.27
37739,2025,17848.62
37764,2025,26616.26
37765,2025,20982.420000000002
37775,2025,17355.8
37783,2025,27038.59
37820,2025,25074.05
37827,2025,20306.55
37832,2025,19618.31
37882,2025,16510.41
37897,2025,26917.48
37901,2025,32905.340000000004
37913,2025,16892.14
37918,2025,14529.53
37919,2025,15860.57
37922,2025,25018.61
37924,2025,33705.05
37934,2025,34968.92
37949,2025,25156.02
37953,2025,17976.85
37963,2025,37086.39
37978,2025,22049.95
37988,2025,37855.36
37990,2025,24349.77
38018,2025,19279.13
38020,2025,27354.27
38026,2025,29584.12
38031,2025,25790.72
38048,2025,15372.99
38051,2025,11830.35
38056,2025,22437.42
38057,2025,17979.74
38067,2025,31627.98
38086,2025,14445.37
38114,2025,36180.81
38120,2025,14867.68
38136,2025,23523.09
38145,2025,17387.68
38171,2025,20524.63
38184,2025,20430.22
38187,2025,28194.89
38188,2025,18555.47
38193,2025,25711.92
38199,2025,20244.75
38214,2025,19412.34
38226,2025,36417.62
38232,2025,31279.4
38240,2025,18581.99
38247,2025,33957.82
38288,2025,28044.32
38289,2025,30981.89
38292,2025,17578.62
38302,2025,22452.86
38315,2025,18893.47
38320,2025,28698.68
38359,2025,21178.26
38365,2025,29800.78
38369,2025,16365.72
38372,2025,34318.3
38394,2025,35262.87
38408,2025,30430.05
38419,2025,17502.02
38429,2025,15612.89
38433,2025,14873.98
38435,2025,17417.04
38448,2025,37480.51
38455,2025,19122.59
38461,2025,18390.92
38476,2025,27096.34
38480,2025,18338.15
38494,2025,24830.26
38526,2025,24091.95
38533,2025,19570.56
38534,2025,20281.97
38552,2025,36017.25
38580,2025,33147.78
38583,2025,18605.05
38625,2025,16678.829999999998
38646,2025,37658.39
38651,2025,37999.57
38659,2025,17017.16
38663,2025,20301.08
38707,2025,25115.079999999998
38709,2025,26420.98
38712,2025,21799.14
38742,2025,18017.5
38745,2025,20850.34
38747,2025,31883.670000000002
38748,2025,17744.77
38764,2025,16788.8
38780,2025,16051.35
38790,2025,32089.6
38797,2025,33987.05
38820,2025,21053.75
38858,2025,23414.3
38881,2025,24327.94
38905,2025,15201.24
38906,2025,35760.17
38962,2025,17671.04
38966,2025,22605.79
38982,2025,34394.35
38983,2025,19557.03
38984,2025,39228.91
38986,2025,14211.02
39017,2025,12918.32
39027,2025,20361.3
39033,2025,34547.53
39034,2025,34558.97
39037,2025,18154.16
39040,2025,18958.75
39078,2025,17717.24
39083,2025,18384.09
39097,2025,33291.93
39101,2025,12623.03
39108,2025,19562.39
39111,2025,20000.94
39119,2025,32574.61
39129,2025,30371.6
39131,2025,18870.95
39151,2025,22969.34
39160,2025,32941.07
39190,2025,24123.93
39192,2025,18037.6
39218,2025,16665.7
39233,2025,16599.2
39239,2025,19513.88
39252,2025,18300.63
39262,2025,14055.5
39298,2025,17738.94
39300,2025,19564.71
39301,2025,19659.72
39315,2025,31182.46
39316,2025,15578.58
39321,2025,17620.68
39335,2025,17614.89
39347,2025,22254.69
39354,2025,14084.11
39372,2025,18426.05
39383,2025,13855.47
39388,2025,33810.43
39399,2025,31931.75
39416,2025,15001.91
39427,2025,25258.47
39437,2025,22963.66
39452,2025,19206.47
39464,2025,32303.11
39467,2025,12253.3
39470,2025,30370.94
39483,2025,34408.56
39495,2025,31393.86
39498,2025,15991.23
39511,2025,21452.34
39518,2025,18755.03
39521,2025,32979.5
39527,2025,23480.68
39540,2025,20046.18
39543,2025,28735.530000000002
39555,2025,27478.27
39565,2025,21506.0
39566,2025,34791.82
39567,2025,19250.579999999998
39577,2025,30645.17
39589,2025,26087.74
39595,2025,19271.82
39596,2025,20502.03
39597,2025,22966.34
39605,2025,31443.17
39618,2025,20176.92
39637,2025,19770.93
39676,2025,19877.57
39680,2025,9787.88
39683,2025,24615.350000000002
39688,2025,22725.49
39690,2025,17490.85
39698,2025,19079.55
39706,2025,19742.52
39707,2025,28694.53
39733,2025,34799.46
39736,2025,16892.94
39739,2025,17651.58
39754,2025,16604.1
39779,2025,31388.08
39780,2025,21835.25
39782,2025,19002.6
39803,2025,22319.35
39817,2025,21349.02
39829,2025,17372.26
39834,2025,31395.62
39841,2025,20316.27
39877,2025,33638.34
39906,2025,18904.48
39927,2025,19092.63
39937,2025,20715.9
39945,2025,31750.02
39953,2025,41122.14
39956,2025,33136.24
39970,2025,30766.95
39989,2025,13270.59
39993,2025,20606.06
40047,2025,32162.05
40051,2025,16486.2
40054,2025,18963.51
40080,2025,28234.760000000002
40083,2025,16579.93
40106,2025,20356.38
40131,2025,32661.37
40136,2025,15240.22
40137,2025,22072.26
40141,2025,31957.5
40160,2025,32216.31
40207,2025,17773.59
40225,2025,33686.26
40243,2025,16638.12
40246,2025,19756.3
40249,2025,19827.87
40254,2025,29492.31
40288,2025,20694.58
40289,2025,15718.45
40308,2025,19502.84
40321,2025,23117.75
40331,2025,25809.03
40356,2025,17005.08
40367,2025,18533.96
40371,2025,18456.72
40373,2025,16180.62
40392,2025,14054.22
40396,2025,17661.44
40407,2025,26478.16
40409,2025,21733.12
40444,2025,17892.05
40451,2025,33839.99
40454,2025,17084.87
40456,2025,27431.49
40459,2025,31298.94
40461,2025,15260.22
40474,2025,27149.25
40494,2025,21335.21
40521,2025,20153.4
40532,2025,22187.35
40536,2025,35223.12
40538,2025,36668.87
40565,2025,30531.18
40576,2025,35595.21
40598,2025,17707.12
40602,2025,19728.76
40610,2025,35393.82
40634,2025,21116.74
40636,2025,15911.55
40644,2025,21560.8
40665,2025,35084.14
40679,2025,30392.81
40683,2025,17881.61
40695,2025,31581.18
40706,2025,22757.32
40716,2025,26259.51
40735,2025,34788.01
40739,2025,19443.02
40745,2025,16765.67
40752,2025,16938.48
40771,2025,16080.52
40775,2025,24090.59
40827,2025,19351.33
40828,2025,17725.54
40829,2025,32575.36
40836,2025,22255.32
40895,2025,18994.94
40896,2025,21168.52
40901,2025,32483.84
40903,2025,22933.03
40913,2025,21944.16
40921,2025,22957.73
40926,2025,17575.75
40933,2025,17988.59
40940,2025,29359.75
40951,2025,23195.420000000002
40953,2025,36688.94
40959,2025,21053.73
40965,2025,16412.920000000002
40966,2025,15645.87
41000,2025,16619.48
41027,2025,14285.09
41032,2025,17023.329999999998
41042,2025,31517.15
41067,2025,23252.32
41075,2025,37394.67
41088,2025,22787.34
41093,2025,19768.89
41100,2025,16071.69
41113,2025,30724.63
41130,2025,22253.29
41138,2025,28766.91
41147,2025,12210.1
41165,2025,14025.68
41170,2025,15905.82
41202,2025,18229.33
41205,2025,22074.67
41230,2025,19291.88
41238,2025,32107.15
41275,2025,18299.07
41283,2025,28634.41
41304,2025,19046.92
41347,2025,14346.789999999999
41359,2025,13113.77
41360,2025,16902.19
41369,2025,31981.82
41378,2025,11293.16
41386,2025,16088.3
41401,2025,30026.05
41404,2025,21837.04
41434,2025,20689.37
41458,2025,26532.59
41463,2025,16461.68
41467,2025,17364.17
41469,2025,28883.31
41487,2025,15034.07
41495,2025,36769.51
41505,2025,25257.6
41513,2025,22215.8
41518,2025,16662.61
41523,2025,12712.05
41545,2025,30122.93
41560,2025,30988.12
41588,2025,33234.84
41590,2025,27637.33
41594,2025,11040.03
41621,2025,18619.92
41657,2025,18698.83
41682,2025,25751.48
41688,2025,17155.34
41707,2025,22447.14
41718,2025,35590.81
41750,2025,16969.44
41784,2025,22934.62
41792,2025,25992.93
41816,2025,33445.99
41830,2025,20700.08
41833,2025,26561.17
41846,2025,20556.02
41864,2025,22477.23
41865,2025,15835.64
41873,2025,20237.81
41889,2025,22891.57
41893,2025,14002.35
41936,2025,12904.72
41950,2025,16343.06
41952,2025,18528.39
41967,2025,11866.61
41980,2025,33667.6
41986,2025,24070.16
41988,2025,19964.64
42023,2025,18880.46
42026,2025,19956.09
42040,2025,30508.42
42056,2025,27898.02
42065,2025,15020.45
42085,2025,36254.54
42102,2025,21826.71
42104,2025,11536.64
42134,2025,21234.38
42141,2025,19880.34
42143,2025,20049.35
42172,2025,15221.89
42193,2025,19638.4
42196,2025,17070.56
42247,2025,18764.87
42289,2025,27779.26
42294,2025,24200.14
42296,2025,20867.04
42309,2025,18638.37
42313,2025,25989.61
42323,2025,21130.11
42329,2025,36899.11
42347,2025,11622.1
42360,2025,25330.29
42371,2025,41698.46
42383,2025,21868.77
42394,2025,31538.91
42415,2025,14380.84
42418,2025,27235.96
42463,2025,26669.1
42484,2025,34566.74
42495,2025,29128.73
42497,2025,23421.78
42509,2025,10831.16
42541,2025,38415.71
42551,2025,18536.39
42587,2025,37754.46
42595,2025,27711.54
42603,2025,19319.08
42611,2025,15757.05
42616,2025,21880.33
42621,2025,29900.99
42638,2025,19587.93
42644,2025,26109.92
42665,2025,30792.86
42673,2025,34687.77
42725,2025,27900.28
42740,2025,33590.89
42749,2025,30398.579999999998
42773,2025,33064.92
42792,2025,25652.52
42842,2025,17917.15
42851,2025,18474.2
42858,2025,34220.21
42867,2025,31237.21
42885,2025,20229.79
42900,2025,14218.3
42922,2025,19600.99
42936,2025,18490.78
42951,2025,33038.65
42959,2025,16345.07
42977,2025,18718.74
42981,2025,16579.14
42991,2025,22211.54
42992,2025,25002.63
42994,2025,16782.72
43010,2025,21243.01
43016,2025,13587.0
43021,2025,31467.73
43029,2025,31570.59
43036,2025,34121.93
43089,2025,20521.67
43106,2025,22590.9
43109,2025,34858.8
43115,2025,30472.35
43130,2025,39310.44
43141,2025,34948.3
43157,2025,17002.43
43163,2025,28551.23
43194,2025,33882.89
43198,2025,22118.11
43215,2025,21867.82
43217,2025,23384.7
43221,2025,30447.47
43241,2025,33385.65
43248,2025,20098.56
43249,2025,31303.49
43281,2025,30196.95
43295,2025,19925.92
43313,2025,30182.15
43340,2025,17555.81
43357,2025,21531.420000000002
43369,2025,26662.33
43379,2025,22905.02
43380,2025,26262.9
43398,2025,21015.89
43424,2025,35551.15
43432,2025,18366.64
43441,2025,18258.78
43447,2025,19608.68
43463,2025,32243.72
43470,2025,17944.34
43485,2025,16866.66
43487,2025,17657.56
43489,2025,16320.48
43504,2025,25449.1
43522,2025,17852.7
43524,2025,31115.63
43550,2025,15611.82
43594,2025,19676.07
43595,2025,29992.72
43599,2025,20760.73
43602,2025,35365.74
43611,2025,22809.39
43621,2025,31575.36
43637,2025,32354.62
43657,2025,31811.15
43659,2025,31582.97
43668,2025,30675.62
43675,2025,16513.72
43681,2025,29088.63
43747,2025,39660.409999999996
43775,2025,14409.18
43792,2025,32281.25
43810,2025,18848.329999999998
43814,2025,21339.36
43839,2025,16075.67
43844,2025,24592.91
43858,2025,19890.51
43868,2025,17475.15
43870,2025,23776.88
43875,2025,29378.09
43877,2025,30148.01
43896,2025,18253.690000000002
43902,2025,31866.37
43904,2025,18455.9
43924,2025,32155.23
43946,2025,17885.56
43947,2025,13674.67
43966,2025,34292.46
43977,2025,19876.35
43998,2025,15844.47
44005,2025,24110.31
44012,2025,29644.32
44034,2025,28907.14
44047,2025,27124.75
44049,2025,17652.04
44057,2025,16682.15
44068,2025,22648.94
44069,2025,25920.43
44089,2025,25679.8
44096,2025,26082.81
44102,2025,16987.85
44107,2025,26109.29
44121,2025,17402.97
44128,2025,13324.02
44131,2025,16713.85
44133,2025,19110.64
44155,2025,26012.61
44159,2025,21700.34
44174,2025,14579.91
44189,2025,21420.49
44210,2025,17864.27
44252,2025,19740.34
44269,2025,32613.6
44320,2025,38611.2
44336,2025,15153.96
44346,2025,22672.37
44350,2025,24906.56
44370,2025,21688.34
44378,2025,30728.96
44380,2025,21831.39
44394,2025,18510.55
44423,2025,30616.97
44432,2025,24011.01
44435,2025,18507.91
44457,2025,17061.53
44472,2025,29736.6
44474,2025,11374.92
44480,2025,27966.15
44483,2025,12728.65
44491,2025,14358.59
44497,2025,17410.51
44506,2025,26498.43
44517,2025,17821.22
44533,2025,31570.64
44543,2025,12255.11
44563,2025,17257.6
44592,2025,17311.29
44608,2025,31441.13
44619,2025,30593.64
44635,2025,27520.64
44648,2025,28371.33
44661,2025,23872.01
44678,2025,32925.23
44724,2025,21169.93
44747,2025,30287.75
44768,2025,16983.74
44779,2025,30070.62
44813,2025,16315.75
44820,2025,19145.05
44847,2025,26831.99
44863,2025,18068.77
44868,2025,23394.22
44888,2025,25188.55
44892,2025,17915.44
44898,2025,20419.84
44910,2025,30852.49
44938,2025,22580.68
44968,2025,27440.0
44974,2025,23143.22
44990,2025,19934.74
44992,2025,14258.3
45000,2025,19096.88
45017,2025,13715.65
45028,2025,18470.38
45037,2025,22147.45
45039,2025,15515.57
45069,2025,31869.59
45079,2025,17877.99
45087,2025,19929.45
45092,2025,23050.11
45093,2025,36857.92
45096,2025,20549.08
45102,2025,17091.11
45106,2025,17898.45
45115,2025,20005.18
45140,2025,31385.39
45149,2025,19259.23
45161,2025,19520.13
45164,2025,26070.69
45165,2025,15619.47
45199,2025,35070.96
45207,2025,16936.9
45208,2025,17595.07
45214,2025,14661.12
45219,2025,16841.05
45230,2025,34128.86
45237,2025,33165.08
45282,2025,24432.95
45292,2025,22997.79
45295,2025,15548.88
45309,2025,17796.32
45311,2025,28802.3
45331,2025,21432.91
45334,2025,32013.03
45355,2025,16641.95
45375,2025,16207.11
45421,2025,32280.06
45432,2025,24536.33
45454,2025,17825.6
45476,2025,31831.5
45477,2025,17180.920000000002
45481,2025,20264.37
45487,2025,13537.65
45512,2025,23651.77
45518,2025,15868.87
45528,2025,21173.85
45549,2025,16875.28
45550,2025,36420.38
45553,2025,30734.08
45570,2025,19131.77
45582,2025,31605.45
45599,2025,21634.4
45606,2025,14761.09
45620,2025,18457.71
45627,2025,13051.59
45642,2025,14239.37
45648,2025,19441.91
45685,2025,19296.02
45692,2025,13554.2
45700,2025,32783.409999999996
45702,2025,29643.71
45705,2025,19073.18
45712,2025,22232.6
45728,2025,18762.14
45745,2025,13648.98
45748,2025,18333.15
45772,2025,23874.12
45774,2025,31069.12
45799,2025,31686.09
45800,2025,19524.12
45821,2025,26011.91
45835,2025,16343.78
45836,2025,33178.26
45850,2025,22874.79
45857,2025,40808.06
45890,2025,18286.31
45895,2025,29886.54
45901,2025,21866.47
45906,2025,20737.82
45909,2025,25417.43
45915,2025,17541.28
45917,2025,38390.37
45924,2025,29790.13
45945,2025,21372.35
45952,2025,24512.42
45979,2025,21040.8
45980,2025,17872.75
46060,2025,13779.63
46071,2025,27850.57
46074,2025,20371.9
46088,2025,20439.04
46122,2025,13593.35
46129,2025,20650.15
46131,2025,30095.9
46134,2025,20226.5
46143,2025,33633.840000000004
46150,2025,22245.27
46161,2025,21609.75
46184,2025,30694.13
46185,2025,33866.69
46217,2025,16769.52
46234,2025,19966.39
46268,2025,23194.350000000002
46315,2025,26644.84
46317,2025,17850.920000000002
46319,2025,19869.4
46343,2025,16461.86
46351,2025,20229.96
46358,2025,29621.73
46376,2025,24130.920000000002
46400,2025,13090.18
46411,2025,28121.16
46412,2025,39799.98
46413,2025,19843.05
46421,2025,23969.11
46451,2025,21939.26
46494,2025,31230.1
46507,2025,18492.1
46516,2025,16877.28
46519,2025,19974.27
46537,2025,14386.78
46538,2025,21826.49
46539,2025,18865.55
46540,2025,31261.28
46545,2025,18105.44
46548,2025,19524.98
46551,2025,19132.85
46556,2025,17113.46
46557,2025,24895.28
46565,2025,15311.6
46578,2025,31411.64
46580,2025,17177.61
46591,2025,18888.52
46605,2025,22473.36
46609,2025,16786.64
46610,2025,20327.68
46616,2025,16211.5
46633,2025,27274.96
46638,2025,15955.99
46642,2025,24095.55
46656,2025,14288.58
46660,2025,14680.42
46700,2025,17838.57
46707,2025,18632.84
46710,2025,20471.4
46714,2025,28517.21
46722,2025,34051.63
46724,2025,17390.07
46727,2025,37988.78
46740,2025,24775.78
46759,2025,28753.85
46779,2025,21440.4
46788,2025,30150.99
46796,2025,16640.47
46799,2025,21273.44
46802,2025,32136.13
46816,2025,19526.94
46835,2025,34553.090000000004
46847,2025,17167.39
46853,2025,23596.55
46860,2025,13807.96
46872,2025,16750.93
46877,2025,33654.48
46895,2025,31013.27
46896,2025,20494.14
46908,2025,20284.72
46911,2025,34287.6
46930,2025,26827.81
46953,2025,23328.86
46956,2025,16282.5
46977,2025,19317.06
46983,2025,15685.83
46986,2025,32667.18
46993,2025,16399.57
46994,2025,24928.67
47003,2025,20131.53
47006,2025,23689.28
47025,2025,29300.31
47027,2025,19456.86
47032,2025,23899.71
47034,2025,17014.79
47050,2025,23897.18
47070,2025,37709.37
47078,2025,18697.42
47114,2025,32361.41
47115,2025,35131.71
47133,2025,11217.03
47138,2025,24339.31
47140,2025,20770.29
47173,2025,20718.38
47193,2025,24854.93
47203,2025,36602.05
47223,2025,22947.79
47236,2025,29488.87
47249,2025,31247.87
47271,2025,28279.43
47286,2025,19549.18
47296,2025,19443.97
47299,2025,15122.72
